Filer,VServer,Volume,Aggregate,Size,State,Policy,Junction-Path,Used,Snapshot-Policy,Clone-Volume,Compression-Space-Saved,Dedupe-Space-Saved,Clone-Parent-Name,QTree,QTree-Quota,QTree-Used,Space-Needed,Space-Alloc-Needed,CIFS,Owner,EMT-2,BU,Site:Path
noiclapa01-cls-mgt,noiclapa01-p1,vol0,aggr0_noiclapa01_p1,714GB,online,-,-,83GB,-,-,0GB,0GB,-,-,-,-,83GB,631GB,-,-
noiclapa01-cls-mgt,noiclapa01-p2,vol0,aggr0_noiclapa01_p2,714GB,online,-,-,47GB,-,-,0GB,0GB,-,-,-,-,47GB,667GB,-,-
noiclapa01-cls-mgt,noiclapa01-p5,vol0,aggr0_noiclapa01_p5,714GB,online,-,-,125GB,-,-,0GB,0GB,-,-,-,-,125GB,589GB,-,-
noiclapa01-cls-mgt,noiclapa01-p6,vol0,aggr0_noiclapa01_p6,714GB,online,-,-,45GB,-,-,0GB,0GB,-,-,-,-,45GB,669GB,-,-
noiclapa01-cls-mgt,noiclapa01-p7,vol0,aggr0_noiclapa01_p7,902GB,online,-,-,41GB,-,-,0GB,0GB,-,-,-,-,41GB,861GB,-,-
noiclapa01-cls-mgt,noiclapa01-p8,vol0,aggr0_noiclapa01_p8,902GB,online,-,-,76GB,-,-,0GB,0GB,-,-,-,-,76GB,826GB,-,-
noiclapa01-cls-mgt,noiclapa01-p9,vol0,aggr0_noiclapa01_p9,1086GB,online,-,-,49GB,-,-,0GB,0GB,-,-,-,-,49GB,1037GB,-,-
noiclapa01-cls-mgt,noiclapa01-p10,vol0,aggr0_noiclapa01_p10,1086GB,online,-,-,51GB,-,-,0GB,0GB,-,-,-,-,51GB,1035GB,-,-
noiclapa01-cls-mgt,noiclapa01-s1,vol0,aggr0_noiclapa01_s1,4018GB,online,-,-,58GB,-,-,0GB,0GB,-,-,-,-,58GB,3960GB,-,-
noiclapa01-cls-mgt,noiclapa01-s2,vol0,aggr0_noiclapa01_s2,4018GB,online,-,-,45GB,-,-,0GB,0GB,-,-,-,-,45GB,3973GB,-,-
noiclapa01-cls-mgt,vs0,AMS_TRO_builds,noiclapa01_p5_SAS0,110GB,online,default,/vols/AMS_TRO_builds,64GB,default,false,0GB,0GB,-,-,-,-,64GB,46GB,-,-,-,-,noida:/vols/AMS_TRO_builds
noiclapa01-cls-mgt,vs0,APAC_OCUM_DB,noiclapa01_p5_SAS0,1024GB,online,default,/it/APAC_OCUM_DB,45GB,none,false,0GB,29GB,-,-,-,-,74GB,950GB,-,-,-,-,noida:/vols/APAC_OCUM_DB
noiclapa01-cls-mgt,vs0,APAC_OCUM_DB1,noiclapa01_p5_SAS0,500GB,online,default,/it/APAC_OCUM_DB1,154GB,default,false,0GB,42GB,-,-,-,-,196GB,304GB,-,-,-,-,noida:/vols/APAC_OCUM_DB1
noiclapa01-cls-mgt,vs0,DIP,noiclapa01_p2_SAS0,3072GB,online,default,/avs/DIP,1846GB,none,false,0GB,320GB,-,-,-,-,2166GB,906GB,-,-,-,-,noida:/development/testrun2
noiclapa01-cls-mgt,vs0,DIP_Verification,noiclapa01_p1_SAS0,2560GB,online,default,/vol/DIP_Verification,1786GB,none,false,0GB,0GB,-,-,-,-,1786GB,774GB,-,-,-,-,noida:/servers/DIP_Verification
noiclapa01-cls-mgt,vs0,Denali_test_scratch,noiclapa01_p2_SAS0,400GB,online,default,/vols/Denali_test_scratch,399GB,none,false,0GB,0GB,-,-,-,-,399GB,1GB,-,-,-,-,noida:/vols/Denali_test_scratch
noiclapa01-cls-mgt,vs0,Denali_vol0,noiclapa01_p2_SAS0,700GB,online,denali,/vol/Denali_vol0,506GB,none,false,0GB,214GB,-,-,-,-,720GB,-20GB,-,-,-,-,noida:/hm/flash
noiclapa01-cls-mgt,vs0,Doberman_archive,noiclapa01_p2_SAS0,210GB,online,default,/vols/Doberman_archive,201GB,none,false,0GB,0GB,-,-,-,-,201GB,9GB,-,-,-,-,noida:/servers/archive
noiclapa01-cls-mgt,vs0,HPNFC_space,noiclapa01_p7_SAS0,3072GB,online,default,/vols/HPNFC_space,2105GB,none,false,0GB,789GB,-,-,-,-,2894GB,178GB,-,-,-,-,noida:/projects/HPNFC
noiclapa01-cls-mgt,vs0,IC616,noiclapa01_p6_SAS0,40GB,online,default,/p4/flex_vol_atulg/IC616,29GB,none,false,0GB,0GB,-,-,-,-,29GB,11GB,-,-,-,-,noida:/vols/IC616
noiclapa01-cls-mgt,vs0,IC617,noiclapa01_p6_SAS0,40GB,online,default,/p4/flex_vol_atulg/IC617,29GB,none,false,0GB,0GB,-,-,-,-,29GB,11GB,-,-,-,-,noida:/vols/IC617
noiclapa01-cls-mgt,vs0,IC617_ws3,noiclapa01_p6_SAS0,40GB,online,cic,/p4/flex_user/IC617_ws3,29GB,none,true,0GB,0GB,IC617,-,-,-,29GB,11GB,-,-,-,-,noida:/vols/IC617_ws3
noiclapa01-cls-mgt,vs0,IPG_mpa_dv,noiclapa01_p2_SAS0,1710GB,online,default,/vol/IPG_mpa_dv,988GB,it-noida,false,0GB,1373GB,-,-,-,-,2361GB,-651GB,-,-,-,-,noida:/projects/mpa_dv
noiclapa01-cls-mgt,vs0,IPG_mpa_dv_archive,noiclapa01_s1_SATA0,850GB,online,default,/vol/IPG_mpa_dv_archive,0GB,it-noida,false,0GB,0GB,-,-,-,-,0GB,850GB,-,-,-,-,noida:/servers/mpa_dv_archive
noiclapa01-cls-mgt,vs0,IP_modeling,noiclapa01_s1_SATA0,500GB,online,IP_model,/vols/IP_modeling,428GB,none,false,0GB,0GB,-,-,-,-,428GB,72GB,-,-,-,-,noida:/servers/IP_modeling
noiclapa01-cls-mgt,vs0,SFI_grid2,noiclapa01_p2_SAS0,1000GB,online,default,/it/SFI_grid2,839GB,default-1weekly,false,0GB,0GB,-,-,-,-,839GB,161GB,-,-,-,-,noida:/grid/common/1H2003
noiclapa01-cls-mgt,vs0,SVG_PE,noiclapa01_p5_SAS0,1024GB,online,default,/vols/SVG_PE,0GB,default,false,0GB,0GB,-,-,-,-,0GB,1024GB,-,sthakur,gangulys,System_&_Verification_Group,noida:/vols/SVG_PE
noiclapa01-cls-mgt,vs0,TI_QRC_loaner,noiclapa01_s1_SATA0,1099GB,online,tfo,/tfo/TI_QRC_loaner,1051GB,none,false,0GB,65GB,-,-,-,-,1116GB,-17GB,-,-,-,-,noida:/servers/TI_QRC_sat
noiclapa01-cls-mgt,vs0,XCP_catalog,noiclapa01_p5_SAS0,300GB,online,default,/XCP,211GB,default,false,0GB,0GB,-,-,-,-,211GB,89GB,-,-,-,-,noida:/grid/it/catalog
noiclapa01-cls-mgt,vs0,agarwalp_vol,noiclapa01_p2_SAS0,150GB,online,cva,/cva/agarwalp_vol,3GB,none,false,0GB,0GB,-,-,-,-,3GB,147GB,-,-,-,-,noida:/grid/cva/agarwalp_vol
noiclapa01-cls-mgt,vs0,agarwalp_vol1,noiclapa01_p7_SAS0,150GB,online,cva,/cva/agarwalp_vol1,0GB,none,false,0GB,0GB,-,-,-,-,0GB,150GB,-,-,-,-,noida:/grid/cva/agarwalp_vol1
noiclapa01-cls-mgt,vs0,aix,noiclapa01_p6_SAS0,100GB,online,default,/p4/p4users/aix,100GB,none,true,0GB,0GB,avs151rel_121015specversion,-,-,-,100GB,0GB,-,-,-,-,noida:/vols/aix
noiclapa01-cls-mgt,vs0,ambit_regress,noiclapa01_p2_SAS0,10GB,online,default,/vol/ambit_regress,0GB,none,false,0GB,0GB,-,-,-,-,0GB,10GB,-,-,-,-,noida:/servers/bg
noiclapa01-cls-mgt,vs0,amit_testing,noiclapa01_s1_SATA0,30GB,online,default,/vols/amit_testing,12GB,none,false,0GB,0GB,-,-,-,-,12GB,18GB,-,-,-,-,noida:/vols/amit_test
noiclapa01-cls-mgt,vs0,amscm_vol02_t1nb,noiclapa01_p6_SAS0,1024GB,online,it,/vols/amscm_vol02_t1nb,90GB,none,false,0GB,255GB,-,-,-,-,345GB,679GB,-,-,-,-,noida:/vols/amscm_vol02
noiclapa01-cls-mgt,vs0,ankur_perf_test,noiclapa01_p1_SAS0,100GB,online,default,/vols/ankur_perf_test,14GB,none,false,0GB,0GB,-,-,-,-,14GB,86GB,-,-,-,-,noida:/servers/ankur_perf_test
noiclapa01-cls-mgt,vs0,anls_vol1,noiclapa01_p2_SAS0,100GB,online,default,/vol/anls_vol1,97GB,none,false,0GB,0GB,-,-,-,-,97GB,3GB,-,-,-,-,noida:/servers/anlspv_scratch01
noiclapa01-cls-mgt,vs0,anujv_vol,noiclapa01_p1_SAS0,150GB,online,cva,/cva/anujv_vol,18GB,none,false,0GB,0GB,-,-,-,-,18GB,132GB,-,-,-,-,noida:/grid/cva/anujv_vol
noiclapa01-cls-mgt,vs0,anujv_vol1,noiclapa01_p8_SAS0,150GB,online,cva,/cva/anujv_vol1,0GB,default,false,0GB,0GB,-,-,-,-,0GB,150GB,-,-,-,-,noida:/vols/anujv_vol1
noiclapa01-cls-mgt,vs0,ashishku_test_pbs_spool,noiclapa01_s1_SATA0,60GB,online,pbs_test,/it/ashishku_test_pbs_spool,10GB,none,false,0GB,0GB,-,-,-,-,10GB,50GB,-,-,-,-,noida:/grid/sfi/pbs_spool
noiclapa01-cls-mgt,vs0,ashutosh_test,noiclapa01_p7_SAS0,20GB,online,default,/vols/ashutosh_test,0GB,default,false,0GB,0GB,-,-,-,-,0GB,20GB,-,-,-,-,noida:/vols/ashutosh_test
noiclapa01-cls-mgt,vs0,atulg_poc,noiclapa01_p5_SAS0,150GB,online,default,/vols/atulg_poc,0GB,default,false,0GB,0GB,-,-,-,-,0GB,150GB,-,-,-,-,noida:/vols/atulg_poc
noiclapa01-cls-mgt,vs0,audio_dlb,noiclapa01_p8_SATA0,4246GB,online,default,/vol/audio_dlb,3005GB,none,false,0GB,104GB,-,-,-,-,3109GB,1137GB,-,-,-,-,noida:/servers/audio_dlb
noiclapa01-cls-mgt,vs0,avr_hls_cdstools,noiclapa01_s1_SATA0,150GB,online,default,/vols/avr_hls_cdstools,150GB,none,false,0GB,0GB,-,-,-,-,150GB,0GB,-,-,-,-,noida:/hls/cdstools
noiclapa01-cls-mgt,vs0,avr_hls_libs,noiclapa01_s1_SATA0,100GB,online,default,/vols/avr_hls_libs,33GB,none,false,0GB,0GB,-,-,-,-,33GB,67GB,-,-,-,-,noida:/hls/libs
noiclapa01-cls-mgt,vs0,avr_hls_pkgs,noiclapa01_s1_SATA0,50GB,online,default,/vols/avr_hls_pkgs,0GB,none,false,0GB,0GB,-,-,-,-,0GB,50GB,-,-,-,-,noida:/hls/pkgs
noiclapa01-cls-mgt,vs0,avr_hls_share,noiclapa01_s1_SATA0,600GB,online,default,/vols/avr_hls_share,507GB,none,false,0GB,50GB,-,-,-,-,557GB,43GB,-,-,-,-,noida:/hls/share
noiclapa01-cls-mgt,vs0,avs151rel_121015specversion,noiclapa01_p6_SAS0,100GB,online,default,/p4/p4m/avs151rel_121015specversion,67GB,none,false,0GB,0GB,-,-,-,-,67GB,33GB,-,-,-,-,noida:/vols/avs151rel_121015specversion
noiclapa01-cls-mgt,vs0,avs_cast_sol,noiclapa01_p1_SAS0,200GB,online,avs,/avs/avs_cast_sol,160GB,none,false,0GB,0GB,-,-,-,-,160GB,40GB,-,-,-,-,noida:/development/cast_sol
noiclapa01-cls-mgt,vs0,avs_dev_Seamless,noiclapa01_p1_SAS0,15GB,online,default,/avs/avs_dev_Seamless,6GB,none,false,0GB,0GB,-,-,-,-,6GB,9GB,-,-,-,-,noida:/development/Simulators
noiclapa01-cls-mgt,vs0,avs_dev_lsf,noiclapa01_p1_SAS0,5GB,online,default,/avs/avs_dev_lsf,0GB,none,false,0GB,0GB,-,-,-,-,0GB,5GB,-,-,-,-,noida:/development/lsf
noiclapa01-cls-mgt,vs0,avs_dev_perspec_t1nb,noiclapa01_p8_SAS0,50GB,online,default,/avs/avs_dev_perspec_t1nb,0GB,none,false,0GB,0GB,-,-,-,-,0GB,50GB,-,-,-,-,noida:/development/perspec
noiclapa01-cls-mgt,vs0,avs_dev_rels,noiclapa01_p1_SAS0,2048GB,online,avs,/avs/avs_dev_rels,926GB,it-noida,false,0GB,1234GB,-,-,-,-,2160GB,-112GB,-,-,-,-,noida:/development/rels
noiclapa01-cls-mgt,vs0,avs_dev_sge,noiclapa01_p1_SAS0,15GB,online,avs,/avs/avs_dev_sge,4GB,none,false,0GB,0GB,-,-,-,-,4GB,11GB,-,-,-,-,noida:/development/sge
noiclapa01-cls-mgt,vs0,avs_jvman,noiclapa01_s1_SATA0,5GB,online,avs,/avs/avs_jvman,1GB,none,false,0GB,0GB,-,-,-,-,1GB,4GB,-,-,-,-,noida:/development/jvman
noiclapa01-cls-mgt,vs0,avs_vol02_vorm,noiclapa01_s2_SATA0,100GB,online,vormetric,/vorm/avs_vol02_vorm,0GB,none,false,0GB,0GB,-,-,-,-,0GB,100GB,-,-,-,-,noida:/grid/vormetric/avs_vol02
noiclapa01-cls-mgt,vs0,avs_vol03_conformal,noiclapa01_s1_SATA0,50GB,online,avs,/avs/avs_vol03_conformal,12GB,none,false,0GB,0GB,-,-,-,-,12GB,38GB,-,-,-,-,noida:/grid/avs/conformal
noiclapa01-cls-mgt,vs0,avspoc_151rel_010916_specv2,noiclapa01_p6_SAS0,100GB,online,default,/p4/p4m/avspoc_151rel_010916_specv2,24GB,none,false,0GB,0GB,-,-,-,-,24GB,76GB,-,-,-,-,noida:/vols/avspoc_151rel_010916_specv2
noiclapa01-cls-mgt,vs0,avspoc_avs151_rel_cust,noiclapa01_p5_SAS0,100GB,online,avs,/p4/p4mC/avspoc_avs151_rel_cust,73GB,none,false,0GB,0GB,-,-,-,-,73GB,27GB,-,-,-,-,noida:/vols/avspoc_avs151_rel_cust
noiclapa01-cls-mgt,vs0,backup_logs,noiclapa01_p1_SAS0,50GB,online,it,/vols/backup_logs,0GB,none,false,0GB,0GB,-,-,-,-,0GB,50GB,-,-,-,-,noida:/vols/backup_logs
noiclapa01-cls-mgt,vs0,beas_qa,noiclapa01_s1_SATA0,180GB,online,default,/vols/beas_qa,178GB,none,false,0GB,0GB,-,-,-,-,178GB,2GB,-,-,-,-,noida:/vols/beas_qa
noiclapa01-cls-mgt,vs0,cad_tools,noiclapa01_p1_SAS0,750GB,online,avs,/avs/cad_tools,546GB,it-noida,false,0GB,193GB,-,-,-,-,739GB,11GB,-,-,-,-,noida:/cad/tools
noiclapa01-cls-mgt,vs0,catena_noida1,noiclapa01_p8_SATA0,700GB,online,cic,/cic/catena_noida1,547GB,none,false,0GB,135GB,-,-,-,-,682GB,18GB,-,-,-,-,noida:/grid/cic/catena_noida1
noiclapa01-cls-mgt,vs0,catenapv_t2b_001,noiclapa01_s1_SATA0,1331GB,online,default,/vol/catenapv_t2b_001,1037GB,default,false,0GB,0GB,-,-,-,-,1037GB,294GB,-,-,-,-,noida:/grid/cic/catenapv_t2b_001
noiclapa01-cls-mgt,vs0,cdnshelp_flow,noiclapa01_p8_SATA0,300GB,online,default,/vols/cdnshelp_flow,226GB,none,false,0GB,0GB,-,-,-,-,226GB,74GB,-,-,-,-,noida:/lan/ops/cdnshelp_flow
noiclapa01-cls-mgt,vs0,cic,noiclapa01_p1_SAS0,450GB,online,default,/cic/cic,338GB,none,false,0GB,0GB,-,-,-,-,338GB,112GB,-,-,-,-,noida:/eng/builds
noiclapa01-cls-mgt,vs0,cic_DMS,noiclapa01_s1_SATA0,500GB,online,cic,/cic/cic_DMS,393GB,none,false,0GB,0GB,-,-,-,-,393GB,107GB,-,-,-,-,noida:/grid/cic/DMS
noiclapa01-cls-mgt,vs0,cic_ade,noiclapa01_p1_SAS0,750GB,online,cic,/cic/cic_ade,387GB,none,false,0GB,31GB,-,-,-,-,418GB,332GB,-,-,-,-,noida:/servers/ade_scratch
noiclapa01-cls-mgt,vs0,cic_ade_scratch,noiclapa01_s1_SATA0,2048GB,online,cic,/cic/cic_ade_scratch,638GB,none,false,0GB,649GB,-,-,-,-,1287GB,761GB,-,-,-,-,noida:/servers/ade_scratch
noiclapa01-cls-mgt,vs0,cic_catena_build,noiclapa01_s1_SATA0,100GB,online,cic,/cic/cic_catena_build,0GB,none,false,0GB,0GB,-,-,-,-,0GB,100GB,-,-,-,-,noida:/grid/cic/catena_build
noiclapa01-cls-mgt,vs0,cic_catena_vol01,noiclapa01_s1_SATA0,510GB,online,cic,/cic/cic_catena_vol01,116GB,none,false,0GB,378GB,-,-,-,-,494GB,16GB,-,-,-,-,noida:/grid/cic/catena_vol01
noiclapa01-cls-mgt,vs0,cic_fsc_vol05_in,noiclapa01_p7_SAS0,100GB,online,cic_foundry,/vols/cic_fsc_vol05_in,12GB,default,false,0GB,18GB,-,-,-,-,30GB,70GB,-,-,-,-,noida:/grid/foundry/cadence
noiclapa01-cls-mgt,vs0,cic_icft,noiclapa01_p8_SATA0,1200GB,online,cic,/cic/cic_icft,177GB,none,false,0GB,61GB,-,-,-,-,238GB,962GB,-,-,-,-,noida:/grid/cic/icft
noiclapa01-cls-mgt,vs0,cic_magestic_noida_T2B,noiclapa01_p7_SAS0,1024GB,online,default,/cic/cic_magestic_noida_T2B,134GB,default,false,0GB,82GB,-,-,-,-,216GB,808GB,-,-,-,-,noida:/servers/magestic_noida
noiclapa01-cls-mgt,vs0,cic_oa,noiclapa01_p1_SAS0,100GB,online,cic,/cic/cic_oa,0GB,none,false,0GB,0GB,-,-,-,-,0GB,100GB,-,-,-,-,noida:/servers/cic_oa
noiclapa01-cls-mgt,vs0,cic_pd_scratch,noiclapa01_s1_SATA0,420GB,online,default,/cic/cic_pd_scratch,301GB,default,false,0GB,0GB,-,-,-,-,301GB,119GB,-,-,-,-,noida:/servers/cic_pd_scratch
noiclapa01-cls-mgt,vs0,cic_pdk,noiclapa01_p1_SAS0,400GB,online,cic,/cic/cic_pdk,262GB,none,false,0GB,0GB,-,-,-,-,262GB,138GB,-,-,-,-,noida:/servers/cic_pdk
noiclapa01-cls-mgt,vs0,cic_pdstore,noiclapa01_s1_SATA0,750GB,online,cic,/cic/cic_pdstore,356GB,none,false,0GB,425GB,-,-,-,-,781GB,-31GB,-,-,-,-,noida:/servers/pdstore_new
noiclapa01-cls-mgt,vs0,cic_pe,noiclapa01_p2_SAS0,1536GB,online,cic,/cic/cic_pe,720GB,none,false,0GB,0GB,-,-,-,-,720GB,816GB,-,-,-,-,noida:/grid/vormetric/cic
noiclapa01-cls-mgt,vs0,cic_perf,noiclapa01_s1_SATA0,410GB,online,cic,/cic/cic_perf,402GB,none,false,0GB,0GB,-,-,-,-,402GB,8GB,-,-,-,-,noida:/grid/vormetric/cic
noiclapa01-cls-mgt,vs0,cic_perf_backup,noiclapa01_s1_SATA0,110GB,online,cic,/cic/cic_perf_backup,59GB,none,false,0GB,0GB,-,-,-,-,59GB,51GB,-,-,-,-,noida:/grid/vormetric/cic
noiclapa01-cls-mgt,vs0,cic_pv_t2b_001,noiclapa01_s1_SATA0,500GB,online,cic,/cic/cic_pv_t2b_001,391GB,none,false,0GB,0GB,-,-,-,-,391GB,109GB,-,-,-,-,noida:/grid/cic/pv_t2b_001
noiclapa01-cls-mgt,vs0,cic_rms_1,noiclapa01_s1_SATA0,50GB,online,cic,/cic/cic_rms_1,0GB,none,false,0GB,0GB,-,-,-,-,0GB,50GB,true,-,-,-,noida:/eng/builds
noiclapa01-cls-mgt,vs0,cic_testdata,noiclapa01_s1_SATA0,750GB,online,cic,/cic/cic_testdata,413GB,none,false,0GB,49GB,-,-,-,-,462GB,288GB,-,-,-,-,noida:/grid/cic/testdata
noiclapa01-cls-mgt,vs0,cic_viva,noiclapa01_p1_SAS0,500GB,online,cic,/cic/cic_viva,274GB,none,false,0GB,0GB,-,-,-,-,274GB,226GB,-,-,-,-,noida:/servers/cic_viva
noiclapa01-cls-mgt,vs0,cic_viva1,noiclapa01_p1_SAS0,450GB,online,default,/cic/cic_viva1,417GB,none,false,0GB,0GB,-,-,-,-,417GB,33GB,-,-,-,-,noida:/servers/cic_viva1
noiclapa01-cls-mgt,vs0,cic_vls,noiclapa01_p8_SAS0,2754GB,online,cic,/cic/cic_vls,1070GB,none,false,0GB,765GB,-,-,-,-,1835GB,919GB,-,-,-,-,noida:/servers/cic_vls
noiclapa01-cls-mgt,vs0,cic_vse,noiclapa01_p2_SAS0,1689GB,online,cic,/cic/cic_vse,820GB,none,false,0GB,422GB,-,-,-,-,1242GB,447GB,-,-,-,-,noida:/servers/cic_vse
noiclapa01-cls-mgt,vs0,cic_vse_integ,noiclapa01_s1_SATA0,200GB,online,cic,/cic/cic_vse_integ,107GB,none,false,0GB,0GB,-,-,-,-,107GB,93GB,-,-,-,-,noida:/servers/cic_vse_integ
noiclapa01-cls-mgt,vs0,cicpv_blr,noiclapa01_p8_SATA0,3072GB,online,default,/cic/cicpv_blr,2499GB,it-noida,false,0GB,1580GB,-,-,-,-,4079GB,-1007GB,-,-,-,-,noida:/servers/cicpv_blr
noiclapa01-cls-mgt,vs0,clarity_noida_proj1_t1nb,noiclapa01_p6_SAS0,2048GB,online,default,/vols/clarity_noida_proj1_t1nb,1553GB,none,false,0GB,0GB,-,-,-,-,1553GB,495GB,-,-,-,-,noida:/servers/clarity_noida_proj1
noiclapa01-cls-mgt,vs0,cm_p4pocrd1,noiclapa01_p6_SAS0,100GB,online,default,-,80GB,none,false,0GB,0GB,-,-,-,-,80GB,20GB,-,-,-,-,-
noiclapa01-cls-mgt,vs0,csc_vol1,noiclapa01_s1_SATA0,110GB,online,gcc,/gcc/csc_vol1,57GB,none,false,0GB,0GB,-,-,-,-,57GB,53GB,-,-,-,-,noida:/ccstools/local
noiclapa01-cls-mgt,vs0,csv_spectrepe_testout4,noiclapa01_p6_SAS0,1000GB,online,default,/csv/spectrepe_testout4,0GB,default,false,0GB,0GB,-,-,-,-,0GB,1000GB,-,schavan,akshats,Custom_IC_&_PCB_Group,noida:/csv/spectrepe_testout4
noiclapa01-cls-mgt,vs0,cts_builds,noiclapa01_p1_SAS0,585GB,online,default,/vols/cts_builds,475GB,none,false,0GB,0GB,-,-,-,-,475GB,110GB,-,-,-,-,noida:/lan/ctos/builds
noiclapa01-cls-mgt,vs0,cts_home_sthoke,noiclapa01_s1_SATA0,100GB,online,default,/vols/cts_home_sthoke,66GB,none,false,0GB,0GB,-,-,-,-,66GB,34GB,-,-,-,-,noida:/hm/sthoke
noiclapa01-cls-mgt,vs0,cts_vol02,noiclapa01_s1_SATA0,200GB,online,default,/vols/cts_vol02,199GB,none,false,0GB,99GB,-,-,-,-,298GB,-98GB,-,-,-,-,noida:/lan/ctos/backup
noiclapa01-cls-mgt,vs0,customer_vol01,noiclapa01_p2_SAS0,355GB,online,fed,/fed/customer_vol01,234GB,none,false,0GB,0GB,-,-,-,-,234GB,121GB,-,-,-,-,noida:/servers/customers
noiclapa01-cls-mgt,vs0,cva_UTH,noiclapa01_p6_SAS0,1024GB,online,cva,/cva/cva_UTH,356GB,none,false,0GB,65GB,-,-,-,-,421GB,603GB,-,-,-,-,noida:/grid/cva/UTH
noiclapa01-cls-mgt,vs0,cva_avip_ve,noiclapa01_p2_SAS1_RESERVED_HSV,1024GB,online,cva,/cva/cva_avip_ve,380GB,none,false,0GB,0GB,-,-,-,-,380GB,644GB,-,-,-,-,noida:/lan/cva/avip_ve
noiclapa01-cls-mgt,vs0,cva_cad,noiclapa01_p2_SAS0,100GB,online,cva,/cva/cva_cad,37GB,none,false,0GB,0GB,-,-,-,-,37GB,63GB,-,-,-,-,noida:/vols/cva_cad
noiclapa01-cls-mgt,vs0,cva_grid,noiclapa01_p1_SAS0,45GB,online,cva,/cva/cva_grid,24GB,none,false,0GB,0GB,-,-,-,-,24GB,21GB,-,-,-,-,noida:/grid/cva/temp
noiclapa01-cls-mgt,vs0,cva_ixcom_dev,noiclapa01_p8_SATA0,1024GB,online,cva,/cva/cva_ixcom_dev,7GB,none,false,0GB,0GB,-,-,-,-,7GB,1017GB,-,-,-,-,noida:/lan/cva/ixcom_dev
noiclapa01-cls-mgt,vs0,cva_p4depotdata,noiclapa01_p2_SAS1_RESERVED_HSV,2560GB,online,cva,/cva/cva_p4depotdata,1631GB,default,false,0GB,814GB,-,-,-,-,2445GB,115GB,-,-,-,-,noida:/grid/cva/p4depotdata
noiclapa01-cls-mgt,vs0,cva_protiumTests,noiclapa01_p2_SAS1_RESERVED_HSV,1843GB,online,cva,/cva/protiumTests,1781GB,none,false,0GB,0GB,-,-,-,-,1781GB,62GB,-,-,-,-,noida:/lan/cva/protiumTests
noiclapa01-cls-mgt,vs0,cva_ptmMemImages_3,noiclapa01_p2_SAS1_RESERVED_HSV,3072GB,online,cva,/cva/ptmMemImages_3,677GB,none,false,0GB,0GB,-,-,-,-,677GB,2395GB,-,-,-,-,noida:/lan/cva/ptmMemImages_3
noiclapa01-cls-mgt,vs0,cva_ptmreg6,noiclapa01_p2_SAS1_RESERVED_HSV,5120GB,online,cva,/cva/cva_ptmreg6,4967GB,none,false,0GB,1788GB,-,-,-,-,6755GB,-1635GB,-,-,-,-,noida:/lan/cva/ptmreg6
noiclapa01-cls-mgt,vs0,cva_ptmreg7,noiclapa01_p2_SAS1_RESERVED_HSV,3788GB,online,cva,/cva/cva_ptmreg7,0GB,none,false,0GB,0GB,-,-,-,-,0GB,3788GB,-,-,-,-,noida:/lan/cva/ptmreg7
noiclapa01-cls-mgt,vs0,cva_pv,noiclapa01_p1_SAS0,5120GB,online,cva,/cva/cva_pv,1029GB,none,false,0GB,14337GB,-,-,-,-,15366GB,-10246GB,-,-,-,-,noida:/grid/cva/CONFRML
noiclapa01-cls-mgt,vs0,cva_pv_results,noiclapa01_p1_SAS0,400GB,online,cva,/cva/cva_pv_results,194GB,none,false,0GB,0GB,-,-,-,-,194GB,206GB,-,-,-,-,noida:/grid/cva/pv_results
noiclapa01-cls-mgt,vs0,cva_pv_scratch,noiclapa01_p1_SAS0,2048GB,online,cva,/cva/cva_pv_scratch,956GB,none,false,0GB,307GB,-,-,-,-,1263GB,785GB,-,-,-,-,noida:/grid/cva/pv_scratch
noiclapa01-cls-mgt,vs0,cva_pv_scratch3,noiclapa01_s1_SATA0,735GB,online,cva,/cva/cva_pv_scratch3,215GB,none,false,0GB,56GB,-,-,-,-,271GB,464GB,-,-,-,-,noida:/grid/cva/pv_scratch3
noiclapa01-cls-mgt,vs0,cva_pv_scratch_test10,noiclapa01_p1_SAS0,225GB,online,cva,/cva/cva_pv_scratch_test10,48GB,none,false,0GB,0GB,-,-,-,-,48GB,177GB,-,-,-,-,noida:/grid/cva/pv_test10
noiclapa01-cls-mgt,vs0,cva_pv_scratch_test11,noiclapa01_p8_SATA0,160GB,online,cva,/cva/cva_pv_scratch_test11,80GB,none,false,0GB,0GB,-,-,-,-,80GB,80GB,-,-,-,-,noida:/grid/cva/pv_test11
noiclapa01-cls-mgt,vs0,cva_pv_scratch_test4,noiclapa01_p1_SAS0,200GB,online,cva,/cva/cva_pv_scratch_test4,160GB,none,false,0GB,0GB,-,-,-,-,160GB,40GB,-,-,-,-,noida:/grid/cva/pv_test4
noiclapa01-cls-mgt,vs0,cva_pv_scratch_test6,noiclapa01_p1_SAS0,100GB,online,cva,/cva/cva_pv_scratch_test6,40GB,none,false,0GB,0GB,-,-,-,-,40GB,60GB,-,-,-,-,noida:/grid/cva/pv_test6
noiclapa01-cls-mgt,vs0,cva_pv_scratch_test7,noiclapa01_p1_SAS0,100GB,online,cva,/cva/cva_pv_scratch_test7,53GB,none,false,0GB,0GB,-,-,-,-,53GB,47GB,-,-,-,-,noida:/grid/cva/pv_test7
